Income_per_month,Age,Rent_per_month,Loan_Repayment_per_month,Insurance_premium,Healthcare_cost_per_month,Education_cost_per_month,Desired_Savings_per_month,Dependents_0,Dependents_1,Dependents_2,Dependents_3,Dependents_4,Occupation_Professional,Occupation_Retired,Occupation_Self_Employed,Occupation_Student,Risk_Tolerance
70802,26,14160,8646,3454,2917,6884,8784,0,0,0,0,1,0,0,1,0,0.06992855768257866
60150,40,18045,0,1733,2366,4804,7678,0,0,0,1,0,0,1,0,0,0.056839396638778836
15696,40,4708,0,746,578,0,909,1,0,0,0,0,1,0,0,0,0.007930870977277732
11025,43,2205,0,297,509,735,934,0,1,0,0,0,0,0,0,1,0.005342798134286162
23899,57,3584,2403,1122,947,1506,1526,0,0,1,0,0,1,0,0,0,0.01792406600230536
105154,35,31546,0,2744,3315,8440,21826,0,0,0,0,1,0,1,0,0,0.10327888692036195
50283,41,10056,0,1269,2076,3379,6533,0,0,0,0,1,1,0,0,0,0.047203314002971966
52687,44,10537,0,1492,2371,3471,7730,0,0,0,0,1,1,0,0,0,0.050451052787163
61134,62,12226,10857,1996,2262,3286,8763,0,0,0,0,1,1,0,0,0,0.06499247088046059
42005,19,12601,0,1103,1532,4042,4690,0,0,0,1,0,0,1,0,0,0.030990411532349424
33038,18,9911,0,1271,1291,1826,3259,0,0,0,1,0,0,0,1,0,0.02526966945280462
50960,33,15288,7110,1735,2012,0,5510,1,0,0,0,0,1,0,0,0,0.04853851754711404
19380,60,5814,2830,700,740,1863,1014,0,1,0,0,0,0,1,0,0,0.01291754870120208
9675,41,2902,958,386,367,0,711,1,0,0,0,0,0,0,0,1,0.005578889102715443
53495,53,16048,4412,1811,2050,3340,7028,0,1,0,0,0,0,0,0,1,0.053780133837787646
80752,28,24225,0,1843,3537,5425,10345,0,0,0,1,0,0,1,0,0,0.0667373616933476
12263,43,2452,0,375,387,855,1066,0,0,0,0,1,1,0,0,0,0.005933025555359364
57900,23,8685,7558,2057,2305,0,6828,1,0,0,0,0,0,0,1,0,0.05371565521195612
115100,43,17265,22066,2919,4434,9306,18018,0,1,0,0,0,0,0,0,1,0.12158982467765647
29946,46,8983,0,1041,1027,1981,2795,0,0,1,0,0,0,0,1,0,0.022820473650065568
15592,60,4677,2171,369,659,1131,1304,0,1,0,0,0,0,1,0,0,0.011215312979249787
33102,18,4965,1751,1011,1223,0,2703,1,0,0,0,0,0,0,0,1,0.02214295208940507
19312,26,3862,3757,872,607,981,1654,0,0,0,1,0,1,0,0,0,0.012826286646178997
18316,44,2747,0,392,884,1004,1239,0,0,0,0,1,0,0,0,1,0.008132242685643883
42425,24,8485,0,894,1813,3732,4521,0,0,1,0,0,1,0,0,0,0.031011243088387302
8316,20,1247,0,265,280,0,629,1,0,0,0,0,0,0,1,0,0.0028092841285366527
9450,26,1890,0,448,326,614,572,0,0,0,1,0,0,0,0,1,0.004167303186434491
30466,19,6093,5333,1170,1197,1832,1943,0,1,0,0,0,0,1,0,0,0.024015808175096173
29469,27,5893,0,1196,1178,2891,2944,0,0,0,1,0,0,0,0,1,0.02161323537872761
39489,34,11846,0,1449,1965,2300,2410,0,0,0,1,0,1,0,0,0,0.029500459286211693
134474,48,26894,0,5816,6205,8427,24294,0,0,0,0,1,0,0,1,0,0.12783829951016085
32616,18,9784,0,1051,1010,0,2960,1,0,0,0,0,0,1,0,0,0.022799642094027694
48411,35,9682,0,2056,1693,3183,5626,0,0,0,1,0,1,0,0,0,0.03512696337415657
13746,23,2061,2509,660,685,962,1169,0,1,0,0,0,1,0,0,0,0.008597480770489819
55453,55,11090,6536,1683,2685,4717,7350,0,1,0,0,0,0,1,0,0,0.05812301728225568
19689,58,5906,3631,636,898,1250,1002,0,0,0,0,1,0,1,0,0,0.013333187843100688
31764,59,9529,0,802,1410,3048,2430,0,0,0,1,0,0,0,1,0,0.02465861047569354
27498,64,8249,2443,647,1133,2700,2662,0,1,0,0,0,1,0,0,0,0.023894786754304693
68550,21,20565,11670,2912,2656,3752,4820,0,1,0,0,0,1,0,0,0,0.06308291157698848
10519,57,3155,1492,395,434,795,743,0,0,0,0,1,0,0,1,0,0.007243429628027768
4828,21,965,931,200,229,320,453,0,0,0,1,0,0,0,0,1,0.0027735728896145766
25291,52,5058,0,633,973,1675,1346,0,0,0,0,1,0,1,0,0,0.016388482728656086
43642,21,13092,4121,1864,1409,3353,3758,0,0,0,1,0,0,0,1,0,0.03420839095077206
33886,18,6777,2322,996,1056,2681,3348,0,1,0,0,0,0,1,0,0,0.025853945000724146
80395,58,24118,0,3102,3214,0,11419,1,0,0,0,0,0,0,1,0,0.06356600528129544
42567,60,8513,0,1933,2019,2432,4759,0,1,0,0,0,0,0,1,0,0.030810863358880097
19108,48,3821,0,734,833,0,1603,1,0,0,0,0,1,0,0,0,0.008660967417462398
4668,36,700,0,117,175,380,264,0,0,0,1,0,0,1,0,0,0.001503839950162982
24812,38,3721,0,868,875,1888,1569,0,0,0,1,0,0,0,1,0,0.016333923891414026
68276,47,13655,0,1883,2880,5993,9352,0,0,1,0,0,1,0,0,0,0.06158502349997917
21923,24,4384,3454,802,676,1298,1568,0,0,0,1,0,0,0,1,0,0.018149245203286226
30687,22,6137,6073,686,1412,1717,2761,0,0,0,1,0,0,1,0,0,0.025191303122947845
42025,19,8405,0,2079,1627,2932,4667,0,0,1,0,0,0,0,1,0,0.030574772390450814
13315,20,3994,957,514,588,0,927,1,0,0,0,0,1,0,0,0,0.00767494043166952
49391,32,9878,0,1553,1641,3909,6723,0,0,0,1,0,1,0,0,0,0.03709008953601181
111151,56,22230,7254,3373,4785,6907,24559,0,0,0,0,1,0,0,0,1,0.11296060058368036
26126,54,5225,2994,977,938,1352,2388,0,0,0,1,0,0,1,0,0,0.020153042498358274
12157,27,2431,0,488,455,918,1146,0,0,0,1,0,0,0,0,1,0.00608975821507292
28443,26,4266,0,768,1201,1855,1635,0,1,0,0,0,1,0,0,0,0.018568852260620623
5061,40,1012,799,184,236,314,324,0,0,0,1,0,0,0,0,1,0.0026317199127852187
39280,31,5892,0,1795,1476,3526,3902,0,0,0,1,0,0,1,0,0,0.027373656612630273
43078,62,6461,6009,1908,1629,4158,6199,0,0,0,0,1,1,0,0,0,0.03623103584416409
114629,50,17194,21895,2927,4442,8916,22124,0,0,1,0,0,0,0,0,1,0.12373349099183999
25687,33,3853,0,809,1133,1453,1798,0,0,1,0,0,0,0,0,1,0.01683983310947677
41595,37,8319,7128,1818,1968,2179,4464,0,0,1,0,0,1,0,0,0,0.03467065309904115
15061,25,4518,2046,440,738,1177,389,0,1,0,0,0,0,0,1,0,0.010158855494471701
22557,55,6767,2349,971,1103,1345,1799,0,0,0,1,0,1,0,0,0,0.01884263842568987
8855,51,2656,1552,365,406,0,631,1,0,0,0,0,0,0,0,1,0.005688998756058511
25671,48,5134,0,654,1104,0,2353,1,0,0,0,0,0,1,0,0,0.01611370458472789
23498,62,4699,0,961,865,1371,2215,0,0,0,0,1,0,0,0,1,0.01680015395511891
38113,25,5716,4697,1719,1841,2860,2438,0,1,0,0,0,1,0,0,0,0.029379437865420212
18216,42,3643,0,860,595,1524,1139,0,1,0,0,0,0,0,0,1,0.009074622601643113
32068,58,6413,0,876,1080,2122,2247,0,0,0,1,0,1,0,0,0,0.02133845723479941
22976,30,3446,4164,1146,765,0,1486,1,0,0,0,0,0,0,0,1,0.017475691558061515
23011,35,6903,0,798,1081,1782,1538,0,1,0,0,0,0,0,0,1,0.017141394682596525
31992,58,9597,4481,881,1505,2324,2621,0,0,0,0,1,0,0,1,0,0.02841523441452416
30988,51,4648,4836,1290,1024,0,2548,1,0,0,0,0,1,0,0,0,0.023548586132532343
55154,53,16546,3144,2282,2718,4039,7668,0,1,0,0,0,0,0,1,0,0.055789883006013376
27239,34,8171,0,1046,989,2127,2211,0,0,0,1,0,0,0,1,0,0.020766085433187247
22675,29,6802,0,552,941,1176,2156,0,0,0,1,0,0,0,0,1,0.01680312989169575
25959,33,7787,5154,544,1123,1830,1884,0,0,0,1,0,1,0,0,0,0.022874040508448684
16936,30,3387,0,712,508,1637,1347,0,0,0,1,0,0,1,0,0,0.008784964774830718
22494,28,4498,0,685,844,0,1661,1,0,0,0,0,0,0,0,1,0.014457099890287138
152341,31,45702,0,3493,6515,0,23471,1,0,0,0,0,1,0,0,0,0.13592590314715214
14455,59,2891,2358,692,667,1010,1398,0,1,0,0,0,0,0,1,0,0.00957755588312902
24005,45,7201,0,1147,885,1378,1582,0,0,0,0,1,0,0,0,1,0.01751140279698359
22003,41,6601,3021,864,939,1315,443,0,0,1,0,0,0,1,0,0,0.017714758463067633
24617,34,4923,3196,671,1003,1783,2120,0,0,1,0,0,0,0,0,1,0.020679783272458896
23016,26,4603,3220,1140,869,2116,1710,0,0,0,1,0,0,0,1,0,0.0198574327983922
37509,63,7501,2133,1021,1309,2748,3168,0,1,0,0,0,0,0,1,0,0.027960908097126633
7637,47,1527,0,155,339,711,494,0,0,1,0,0,1,0,0,0,0.003481845794902419
68781,54,10317,0,3231,3070,4305,9946,0,0,1,0,0,0,1,0,0,0.0637396015816111
49762,20,7464,0,1288,1745,2515,5547,0,0,1,0,0,0,0,0,1,0.03327593082336229
11099,25,2219,0,431,343,1062,967,0,0,1,0,0,0,0,1,0,0.005554089631241779
4883,35,1465,511,132,240,377,363,0,0,1,0,0,1,0,0,0,0.002829123705715584
13729,47,2745,0,458,471,687,849,0,1,0,0,0,0,1,0,0,0.0062216914033128125
24706,20,7411,0,792,1074,1501,2357,0,0,1,0,0,0,1,0,0,0.018639282759605826
236377,51,70913,0,7386,8701,18141,50442,0,0,1,0,0,1,0,0,0,0.24818715863527516
46330,60,6949,0,1368,1696,3624,5927,0,1,0,0,0,0,0,1,0,0.03286822751233526
7064,45,1059,0,144,328,0,540,1,0,0,0,0,0,1,0,0,0.00234603000140861
17278,54,5183,0,456,816,0,1153,1,0,0,0,0,0,0,0,1,0.008042964588338693
28749,42,5749,1823,1432,1220,0,2263,1,0,0,0,0,0,0,1,0,0.019775098553099637
36750,47,7350,2804,743,1203,3437,2631,0,0,1,0,0,0,0,1,0,0.02796487601256242
10479,24,1571,0,232,314,760,702,0,1,0,0,0,1,0,0,0,0.004302212311251222
26929,63,5385,2691,564,1017,0,2500,1,0,0,0,0,0,1,0,0,0.019233478096114816
16896,46,2534,0,598,736,1169,887,0,0,0,1,0,1,0,0,0,0.00737536281626766
12406,19,1860,0,261,527,776,982,0,0,0,1,0,0,1,0,0,0.005397356971528223
36924,43,7384,5571,1332,1812,2813,3187,0,1,0,0,0,1,0,0,0,0.03023055572639636
55717,58,11143,10563,1659,2439,3205,6918,0,0,1,0,0,0,0,1,0,0.05915169935898326
58793,59,11758,0,2723,2720,0,5923,1,0,0,0,0,1,0,0,0,0.05089545931597106
47498,24,9499,9407,1461,2203,4520,5168,0,0,1,0,0,0,0,1,0,0.0422374678350855
20151,35,4030,3278,898,653,0,1555,1,0,0,0,0,0,0,1,0,0.015789327497852366
53135,23,10627,4798,2185,1870,3316,7355,0,0,0,0,1,1,0,0,0,0.05434456980852824
38414,58,7682,0,1885,1891,2477,3094,0,0,0,0,1,0,1,0,0,0.027009600371396884
33393,57,6678,0,1111,1081,2447,2912,0,0,1,0,0,0,0,1,0,0.02317758603928633
18390,44,3678,0,894,553,1006,1415,0,0,0,1,0,1,0,0,0,0.008890114533879053
20159,58,6047,0,794,793,1880,1796,0,0,1,0,0,0,0,1,0,0.015475862178425254
31826,41,6365,0,1001,997,0,3144,1,0,0,0,0,0,0,1,0,0.020254224341970824
211261,50,42252,0,7330,9956,19425,42455,0,0,1,0,0,1,0,0,0,0.22034231206464527
38175,48,11452,0,1599,1175,3547,2465,0,0,1,0,0,0,0,1,0,0.029202865628527724
18398,51,2759,0,856,816,0,1708,1,0,0,0,0,0,0,1,0,0.0076640286642211085
15414,39,4624,0,495,681,1269,964,0,0,0,1,0,1,0,0,0,0.009046847193592611
20242,41,4048,0,977,903,1260,1828,0,0,0,0,1,0,0,0,1,0.014517610600682879
171234,53,34246,0,5881,5337,0,29762,1,0,0,0,0,1,0,0,0,0.15219832434931146
21797,45,4359,2143,939,753,1821,1504,0,0,1,0,0,0,1,0,0,0.017397325228204738
61972,37,18591,0,2926,2920,4060,8097,0,1,0,0,0,0,0,0,1,0.05872713240735414
22208,35,6662,2133,590,782,1721,1455,0,0,1,0,0,0,0,1,0,0.018144285308991495
36971,59,11091,0,962,1489,3066,3007,0,0,1,0,0,0,1,0,0,0.028427138160831516
56519,49,16955,0,2286,2676,5024,7323,0,1,0,0,0,0,0,0,1,0.053516267461307866
18985,50,5695,3337,739,797,1876,584,0,0,1,0,0,1,0,0,0,0.012893741208587363
17962,27,3592,0,805,810,1020,938,0,1,0,0,0,0,0,1,0,0.008532010165799346
113102,26,33930,0,4099,4705,7667,21737,0,0,1,0,0,0,0,0,1,0.11031697692458778
65948,42,9892,0,2756,2295,6535,7182,0,0,0,1,0,1,0,0,0,0.05915368331670116
56471,30,11294,0,1417,1988,5065,7603,0,0,0,0,1,0,0,0,1,0.053168082881817624
56318,64,11263,0,2047,2677,3057,7799,0,0,0,1,0,1,0,0,0,0.05324248129623861
43330,62,8666,0,879,1801,0,4435,1,0,0,0,0,0,1,0,0,0.028074985665905487
150719,22,30143,0,6097,4794,0,31542,1,0,0,0,0,0,1,0,0,0.13279422588945786
31072,48,6214,5163,1526,1029,2940,2715,0,0,1,0,0,0,0,1,0,0.025861880831595716
47608,48,7141,2830,1202,1523,0,7011,1,0,0,0,0,1,0,0,0,0.0335636046924568
9397,51,1879,0,226,365,0,501,1,0,0,0,0,0,0,0,1,0.0035483083784518385
15506,43,3101,0,530,774,848,1332,0,0,1,0,0,0,0,1,0,0.0077493388460905125
11479,24,1721,1425,383,543,642,916,0,0,1,0,0,0,0,1,0,0.006211771614723347
83133,58,16626,0,2767,3807,5988,8368,0,0,0,0,1,1,0,0,0,0.07196310632227806
3892,63,778,0,111,188,244,345,0,1,0,0,0,0,1,0,0,0.0013818265505125555
21744,37,6523,0,525,971,1761,1476,0,0,1,0,0,0,0,1,0,0.01617719123170047
2735,60,547,0,130,127,219,240,0,0,0,0,1,0,0,0,1,0.0007787034042730481
15427,39,2314,2256,469,760,1475,933,0,0,0,1,0,0,0,1,0,0.009226395367061936
20255,22,6076,1060,652,886,0,1735,1,0,0,0,0,1,0,0,0,0.014816196237225793
90839,29,27251,12630,2965,3148,7766,7209,0,1,0,0,0,0,1,0,0,0.08297605561430275
41202,38,6180,7878,982,1879,2217,5403,0,0,0,1,0,1,0,0,0,0.033900877504498626
15404,26,3080,879,399,607,1108,1296,0,0,1,0,0,0,0,1,0,0.008527050271504613
70384,46,21115,5325,1434,2284,5632,10302,0,0,0,1,0,0,0,0,1,0.06251847560624788
30431,44,4564,1993,1062,962,1550,1878,0,0,0,0,1,0,0,1,0,0.021378136389157275
30915,34,6183,0,1132,1307,2369,1643,0,0,1,0,0,0,0,1,0,0.02086131540364612
11462,57,2292,0,302,492,1104,1055,0,0,1,0,0,0,1,0,0,0.005927073682205685
13587,41,4076,0,444,487,1185,1202,0,1,0,0,0,1,0,0,0,0.008158034135976494
15504,44,3100,1634,631,501,1010,1190,0,0,0,0,1,0,1,0,0,0.008990304398632656
31136,25,4670,0,864,1546,0,2765,1,0,0,0,0,0,0,1,0,0.01966796483633341
31928,61,6385,3366,990,1335,2688,2816,0,0,0,1,0,0,0,0,1,0.025522624061835995
103179,46,20635,19950,4243,4801,7765,10450,0,1,0,0,0,0,0,0,1,0.10304180397307372
40822,36,8164,0,1547,1384,3695,4807,0,1,0,0,0,0,1,0,0,0.030364472872354144
3438,27,515,0,120,127,246,331,0,0,1,0,0,0,0,0,1,0.0009949547955233977
37014,41,7402,0,1704,1210,2428,2649,0,0,0,1,0,0,0,0,1,0.0251605517783205
9404,51,1410,1599,207,391,893,613,0,1,0,0,0,0,0,0,1,0.005477707259102894
13851,57,4155,0,495,494,1195,1341,0,0,1,0,0,0,0,1,0,0.008421900512456278
15665,48,3133,2280,642,697,876,1508,0,0,1,0,0,0,0,0,1,0.009967403574695017
17646,63,2646,2582,499,568,1730,1632,0,0,0,0,1,0,1,0,0,0.01093755889874475
9984,21,1996,0,285,343,582,981,0,0,1,0,0,0,0,0,1,0.004700987812547739
35303,58,5295,0,1234,1610,0,2334,1,0,0,0,0,0,0,1,0,0.020782949073789338
9704,62,1940,1455,293,313,933,902,0,0,0,0,1,0,0,1,0,0.0061125737288286915
39906,48,7981,0,1305,1677,2105,2066,0,0,0,0,1,0,0,0,1,0.026197169685919654
179607,26,26941,0,7315,7548,0,35310,1,0,0,0,0,0,1,0,0,0.15565437869388127
10357,43,3107,0,323,457,0,741,1,0,0,0,0,0,0,0,1,0.005143410383637904
23893,30,4778,0,497,1007,1602,2126,0,1,0,0,0,1,0,0,0,0.017236624653055393
3984,43,1195,301,90,165,345,269,0,1,0,0,0,0,1,0,0,0.0020434764494299098
23581,18,4716,0,829,1111,0,1180,1,0,0,0,0,0,1,0,0,0.01490051444023625
50167,57,10033,5173,2410,2262,4450,5924,0,1,0,0,0,0,1,0,0,0.05162654773501467
53394,26,16018,0,1524,2565,0,6265,1,0,0,0,0,0,1,0,0,0.04647619349936414
31915,48,9574,0,661,1126,0,2967,1,0,0,0,0,0,1,0,0,0.022243141954158673
61105,41,9165,0,2714,2683,3446,7074,0,0,1,0,0,0,0,0,1,0.05454098162259966
229991,62,34498,0,9925,11064,15349,45025,0,1,0,0,0,0,0,0,1,0.23416553746406557
118042,39,17706,17350,5445,4591,8594,23770,0,0,0,0,1,0,1,0,0,0.1269594062411342
19750,26,3950,0,671,699,1162,1432,0,0,0,0,1,0,1,0,0,0.009662866064998422
9396,56,1879,516,209,463,731,628,0,1,0,0,0,1,0,0,0,0.004858712451120242
21677,40,3251,2676,529,983,1678,1985,0,1,0,0,0,0,0,1,0,0.0173070551520406
14063,37,2812,2468,686,503,959,1101,0,1,0,0,0,0,0,1,0,0.00906966270734838
43046,59,6456,0,1966,2124,4292,6330,0,1,0,0,0,0,1,0,0,0.03273629432409537
11660,38,3498,1536,445,458,964,642,0,0,1,0,0,0,1,0,0,0.007905079526945122
28302,44,5660,5088,610,1226,0,2168,1,0,0,0,0,0,0,1,0,0.020997216507321795
58651,22,11730,9499,1290,2252,3628,6055,0,1,0,0,0,0,0,0,1,0.059896675482052124
27678,34,5535,3621,705,1204,2710,2282,0,1,0,0,0,1,0,0,0,0.022875032487307632
14071,51,4221,0,559,559,0,1377,1,0,0,0,0,1,0,0,0,0.007555902968595933
76788,26,15357,8179,3776,2961,0,7681,1,0,0,0,0,0,1,0,0,0.06807058127977177
6672,51,2001,990,249,207,0,468,1,0,0,0,0,0,0,0,1,0.0038330063109695005
23079,27,4615,2876,1041,804,1656,1775,0,0,0,1,0,0,0,0,1,0.019145191977668573
29016,61,5803,0,1247,1093,2203,2741,0,0,0,0,1,0,0,0,1,0.02051412280301482
30384,19,6076,6050,846,981,2348,2056,0,1,0,0,0,0,0,0,1,0.024574292272683085
34660,64,5199,0,1299,1582,2203,2383,0,0,1,0,0,0,1,0,0,0.022467329176280595
48888,42,14666,0,2015,2044,2537,5827,0,0,1,0,0,0,0,1,0,0.035048597044299794
29162,20,4374,4128,865,1127,0,2179,1,0,0,0,0,0,1,0,0,0.02140591179720778
22348,51,4469,1961,856,1019,1556,1659,0,0,1,0,0,1,0,0,0,0.017684999097299238
21652,24,6495,4210,517,918,1831,0,0,0,0,0,1,1,0,0,0,0.01857778007035114
18393,45,5517,1711,809,782,1358,1299,0,1,0,0,0,0,1,0,0,0.011367085744668609
56330,26,8449,10343,1651,2066,3771,7416,0,0,1,0,0,1,0,0,0,0.05810912957823043
17885,28,2682,0,521,821,1394,1736,0,0,0,0,1,0,0,1,0,0.00873536583188339
59063,46,17719,0,2473,2063,4692,6382,0,0,0,0,1,0,0,1,0,0.05473937739438897
30459,33,9137,0,1326,949,2872,1832,0,0,0,1,0,0,1,0,0,0.023085332005404302
19770,56,3954,0,828,710,1268,1148,0,0,0,1,0,1,0,0,0,0.009532916834476424
49201,46,9840,6092,1475,2007,2907,6341,0,0,1,0,0,0,0,1,0,0.040282277504101835
16764,30,2514,0,798,528,1320,918,0,0,0,0,1,0,0,1,0,0.007331715746474011
49986,52,9997,7784,1892,2462,0,5646,1,0,0,0,0,1,0,0,0,0.0391950686746964
35565,28,5334,2854,1094,1743,3179,1998,0,0,0,1,0,0,0,0,1,0.026079124201705012
18618,52,5585,2493,565,616,1462,1501,0,0,0,0,1,1,0,0,0,0.012259866717720513
45791,64,13737,3670,1024,2068,2688,5450,0,0,0,1,0,0,1,0,0,0.03620623637269042
46454,25,6968,0,1162,1515,4519,6487,0,1,0,0,0,0,0,0,1,0.03400404330582907
75732,24,15146,0,2999,3690,4789,9398,0,0,0,0,1,0,1,0,0,0.06789896893717401
64982,22,12996,0,1912,2753,5317,9523,0,0,0,0,1,0,0,1,0,0.05890668058082346
44443,23,8888,0,1232,1446,3496,6541,0,1,0,0,0,0,0,0,1,0.033636019149159896
12171,52,2434,0,245,438,862,840,0,0,0,1,0,0,1,0,0,0.005734629783570052
212739,47,31910,18217,9640,9960,18602,50750,0,1,0,0,0,0,1,0,0,0.2331884382880032
9760,28,1464,0,274,432,795,495,0,0,1,0,0,0,1,0,0,0.004019498336451453
64110,55,12822,0,1872,3087,0,7338,1,0,0,0,0,0,0,0,1,0.052952823469426216
42360,44,12708,3146,2110,1608,3026,4406,0,0,0,1,0,0,1,0,0,0.0332015324089413
11726,38,3518,1376,402,422,950,783,0,0,0,0,1,0,0,0,1,0.00787135224574094
27160,31,8148,0,980,919,1778,2623,0,0,1,0,0,0,0,0,1,0.020495275204694838
28168,52,8450,0,613,912,2704,1601,0,0,0,1,0,0,1,0,0,0.020974400993566025
85256,46,25576,0,3004,2982,0,12303,1,0,0,0,0,0,0,1,0,0.06712621740605464
16954,41,5086,0,555,780,873,953,0,0,0,0,1,1,0,0,0,0.008489355074864645
24328,53,4865,3094,1121,1110,1666,1451,0,1,0,0,0,1,0,0,0,0.020080628041655176
4629,58,925,413,165,140,0,368,1,0,0,0,0,0,0,0,1,0.0017925057981164306
120182,62,18027,17069,5537,4452,7088,24144,0,0,0,1,0,0,1,0,0,0.12758336094341158
12740,49,3822,0,543,550,746,922,0,0,0,0,1,1,0,0,0,0.0071868868330678135
38967,23,7793,3532,794,1430,2668,2358,0,0,0,1,0,1,0,0,0,0.029079860250018352
27662,27,5532,0,1360,853,0,2519,1,0,0,0,0,0,1,0,0,0.017442956255716277
27737,37,5547,3556,615,1088,2728,1411,0,0,0,0,1,1,0,0,0,0.02196935578908942
57345,37,11469,0,1207,2405,0,5852,1,0,0,0,0,0,1,0,0,0.049036490934305205
114229,43,34268,0,3347,4952,7398,26170,0,0,0,1,0,1,0,0,0,0.11405673722281631
36685,38,7337,0,1200,1812,3140,3186,0,0,0,0,1,0,0,1,0,0.0264858355338731
50666,62,10133,0,1352,1896,2623,5819,0,0,0,0,1,0,1,0,0,0.046034762907132924
39029,40,11708,5966,1362,1811,2543,2674,0,0,0,0,1,1,0,0,0,0.03365089883204409
67709,63,13541,3995,3320,3107,4082,9076,0,0,0,1,0,0,0,0,1,0.0646303985969451
20715,29,6214,3708,759,934,1682,363,0,0,1,0,0,0,1,0,0,0.01779114083520652
70916,30,14183,7351,1656,2896,5093,8454,0,0,0,1,0,1,0,0,0,0.06701908368928841
72937,27,21881,0,3454,3526,3991,10897,0,1,0,0,0,0,0,1,0,0.06226849693379335
71323,24,21397,0,1661,2244,6844,8814,0,0,1,0,0,1,0,0,0,0.06102554742353331
17691,54,3538,0,596,607,1118,1313,0,0,0,1,0,0,0,0,1,0.008653031586590827
26220,29,5244,3343,887,896,2179,2249,0,1,0,0,0,0,1,0,0,0.0210825266891912
36334,42,10900,0,1520,1100,0,2387,1,0,0,0,0,0,0,1,0,0.024764752213600822
10019,19,1502,0,404,499,838,869,0,1,0,0,0,1,0,0,0,0.004545247131693129
107461,57,32238,0,4136,3293,10454,20584,0,0,0,0,1,0,0,0,1,0.1059473100509282
29706,43,8912,0,1161,976,1644,1780,0,0,1,0,0,0,0,0,1,0.021463446571026678
37650,57,11295,4400,1611,1525,3227,3225,0,0,0,1,0,0,0,0,1,0.03352094960152209
18908,22,3781,0,475,621,1412,1232,0,0,0,1,0,1,0,0,0,0.009298809823765035
10378,25,2075,0,511,479,779,591,0,0,0,0,1,0,0,1,0,0.004823001212198166
18503,59,2775,0,672,697,962,1778,0,0,1,0,0,1,0,0,0,0.008494314969159377
35750,62,10725,0,1488,1160,3317,3218,0,0,1,0,0,0,0,1,0,0.02815533595348016
51415,26,10283,0,1921,1947,2843,7236,0,0,0,0,1,0,1,0,0,0.048261755445467944
34145,56,5121,0,1579,1195,3300,1804,0,0,1,0,0,0,0,1,0,0.02240582648702591
39590,37,7918,7619,1489,1769,2741,3731,0,0,0,0,1,0,0,0,1,0.03350805387635579
22910,28,6873,1797,523,864,1780,1374,0,1,0,0,0,0,0,0,1,0.018317881609307144
44620,57,6693,6426,2061,2123,2248,4950,0,0,0,0,1,0,0,0,1,0.03495832696813565
98244,39,19648,0,2266,3612,8777,11173,0,0,0,1,0,1,0,0,0,0.08420809335711438
52721,33,15816,0,1879,1983,0,5561,1,0,0,0,0,0,1,0,0,0.04494854605658644
57330,59,17199,0,1493,2519,4507,6217,0,1,0,0,0,0,0,1,0,0.0532762085774428
37955,55,7591,6615,896,1272,3630,3788,0,0,0,1,0,0,0,0,1,0.03197941445471914
9013,59,1802,0,213,399,588,452,0,1,0,0,0,0,1,0,0,0.003912364619685226
13006,27,3902,0,598,465,1241,1193,0,0,0,1,0,0,1,0,0,0.007920951188688267
43167,42,12950,0,1311,1359,2735,5658,0,0,1,0,0,1,0,0,0,0.031219558648766077
29738,36,8921,0,909,1426,2425,1829,0,0,0,0,1,0,0,1,0,0.022366147332668045
42651,21,6397,4874,1729,1724,2836,5901,0,0,0,1,0,0,1,0,0,0.03477977077352527
114701,36,34410,11502,5156,5086,7064,15886,0,0,0,1,0,0,0,1,0,0.11569647827665497
53625,20,10725,3585,2390,1729,3617,7821,0,0,1,0,0,1,0,0,0,0.0542394200494799
82130,34,16426,0,3238,2944,0,10897,1,0,0,0,0,0,0,1,0,0.06658955684336455
32360,31,6472,0,1344,1290,0,2137,1,0,0,0,0,1,0,0,0,0.020007221606093133
15727,27,3145,0,605,613,1221,1291,0,0,0,0,1,0,0,0,1,0.007987413772237686
28642,23,5728,4528,1287,1373,2320,1719,0,0,1,0,0,0,0,1,0,0.02381245250901213
15758,48,3151,0,478,755,932,1310,0,1,0,0,0,1,0,0,0,0.007872344224599885
104358,48,20871,17523,2832,5121,7467,10606,0,0,0,1,0,0,1,0,0,0.10145562977761818
56458,26,16937,0,1462,1699,4028,6441,0,0,0,0,1,0,0,0,1,0.051672178762526215
45495,29,9099,0,1733,1444,0,5078,1,0,0,0,0,0,1,0,0,0.02992205030126398
80636,61,24190,7824,2186,2660,7723,10585,0,1,0,0,0,0,0,0,1,0.07317332053019286
5960,63,1192,991,142,286,488,343,0,0,1,0,0,0,0,0,1,0.0033528885432393663
48024,43,9604,0,2350,1556,3706,5129,0,0,0,1,0,0,0,1,0,0.03491368791948306
10513,19,2102,0,329,383,974,1000,0,0,0,1,0,0,1,0,0,0.005305102937646193
29826,59,5965,1937,1396,930,0,2607,1,0,0,0,0,0,1,0,0,0.020488331352682212
23378,21,3506,2678,961,786,0,1181,1,0,0,0,0,0,0,0,1,0.015857774039119678
50936,49,10187,0,1551,2321,3038,5405,0,0,0,0,1,0,0,0,1,0.046674589271153456
36008,45,10802,0,873,1406,2159,2939,0,0,0,1,0,0,0,0,1,0.026891554887182246
